epoch,exp_it,exp_iter,seg_and_cls,use_seg_ratio,case_id,s_acc,s_acc_fg,s_iou,s_bach,s_f1mic,s_f1mac
1,196,1,0,0.0,A02.svs_64_overlay_0.62_0.04_0.03_0.34_0.25_0.62.png,0.62,0.04,0.03,0.34,0.25,0.62
1,196,1,0,0.0,A03.svs_64_overlay_0.62_0.04_0.03_0.54_0.28_0.86.png,0.62,0.04,0.03,0.54,0.28,0.86
1,196,1,0,0.0,A04.svs_64_overlay_0.62_0.04_0.00_0.14_0.13_0.29.png,0.62,0.04,0.0,0.14,0.13,0.29
1,196,1,0,0.0,A05.svs_64_overlay_0.62_0.04_0.04_0.29_0.26_0.69.png,0.62,0.04,0.04,0.29,0.26,0.69
1,196,1,0,0.0,A07.svs_64_overlay_0.62_0.04_0.01_0.19_0.20_0.55.png,0.62,0.04,0.01,0.19,0.2,0.55
1,196,1,0,0.0,A09.svs_64_overlay_0.62_0.04_0.05_0.21_0.30_0.83.png,0.62,0.04,0.05,0.21,0.3,0.83
1,196,1,0,0.0,A10.svs_64_overlay_0.62_0.04_0.01_0.32_0.24_0.79.png,0.62,0.04,0.01,0.32,0.24,0.79
1,197,4,0,0.025,A02.svs_64_overlay_0.70_0.48_0.16_0.43_0.40_0.70.png,0.7,0.48,0.16,0.43,0.4,0.7
1,197,4,0,0.025,A03.svs_64_overlay_0.70_0.48_0.10_0.26_0.35_0.84.png,0.7,0.48,0.1,0.26,0.35,0.84
1,197,4,0,0.025,A04.svs_64_overlay_0.70_0.48_0.16_0.54_0.31_0.59.png,0.7,0.48,0.16,0.54,0.31,0.59
1,197,4,0,0.025,A05.svs_64_overlay_0.70_0.48_0.13_0.30_0.36_0.68.png,0.7,0.48,0.13,0.3,0.36,0.68
1,197,4,0,0.025,A07.svs_64_overlay_0.70_0.48_0.20_0.56_0.41_0.74.png,0.7,0.48,0.2,0.56,0.41,0.74
1,197,4,0,0.025,A09.svs_64_overlay_0.70_0.48_0.23_0.42_0.49_0.86.png,0.7,0.48,0.23,0.42,0.49,0.86
1,197,4,0,0.025,A10.svs_64_overlay_0.70_0.48_0.11_0.35_0.35_0.79.png,0.7,0.48,0.11,0.35,0.35,0.79
1,198,2,0,0.2,A02.svs_64_overlay_0.74_0.43_0.13_0.40_0.36_0.74.png,0.74,0.43,0.13,0.4,0.36,0.74
1,198,2,0,0.2,A03.svs_64_overlay_0.74_0.43_0.20_0.25_0.46_0.91.png,0.74,0.43,0.2,0.25,0.46,0.91
1,198,2,0,0.2,A04.svs_64_overlay_0.74_0.43_0.25_0.75_0.40_0.81.png,0.74,0.43,0.25,0.75,0.4,0.81
1,198,2,0,0.2,A05.svs_64_overlay_0.74_0.43_0.25_0.53_0.49_0.81.png,0.74,0.43,0.25,0.53,0.49,0.81
1,198,2,0,0.2,A07.svs_64_overlay_0.74_0.43_0.21_0.61_0.42_0.82.png,0.74,0.43,0.21,0.61,0.42,0.82
1,198,2,0,0.2,A09.svs_64_overlay_0.74_0.43_0.22_0.59_0.46_0.91.png,0.74,0.43,0.22,0.59,0.46,0.91
1,198,2,0,0.2,A10.svs_64_overlay_0.74_0.43_0.12_0.35_0.37_0.85.png,0.74,0.43,0.12,0.35,0.37,0.85
1,199,4,1,0.75,A02.svs_64_overlay_0.72_0.26_0.12_0.40_0.37_0.72.png,0.72,0.26,0.12,0.4,0.37,0.72
1,199,4,1,0.75,A03.svs_64_overlay_0.72_0.26_0.14_0.38_0.41_0.91.png,0.72,0.26,0.14,0.38,0.41,0.91
1,199,4,1,0.75,A04.svs_64_overlay_0.72_0.26_0.23_0.75_0.39_0.74.png,0.72,0.26,0.23,0.75,0.39,0.74
1,199,4,1,0.75,A05.svs_64_overlay_0.72_0.26_0.17_0.41_0.42_0.73.png,0.72,0.26,0.17,0.41,0.42,0.73
1,199,4,1,0.75,A07.svs_64_overlay_0.72_0.26_0.20_0.55_0.41_0.78.png,0.72,0.26,0.2,0.55,0.41,0.78
1,199,4,1,0.75,A09.svs_64_overlay_0.72_0.26_0.23_0.56_0.49_0.89.png,0.72,0.26,0.23,0.56,0.49,0.89
1,199,4,1,0.75,A10.svs_64_overlay_0.72_0.26_0.07_0.24_0.32_0.82.png,0.72,0.26,0.07,0.24,0.32,0.82
1,200,2,1,0.05,A02.svs_64_overlay_0.67_0.64_0.20_0.50_0.43_0.67.png,0.67,0.64,0.2,0.5,0.43,0.67
1,200,2,1,0.05,A03.svs_64_overlay_0.67_0.64_0.08_0.27_0.33_0.80.png,0.67,0.64,0.08,0.27,0.33,0.8
1,200,2,1,0.05,A04.svs_64_overlay_0.67_0.64_0.24_0.77_0.40_0.77.png,0.67,0.64,0.24,0.77,0.4,0.77
1,200,2,1,0.05,A05.svs_64_overlay_0.67_0.64_0.19_0.46_0.42_0.68.png,0.67,0.64,0.19,0.46,0.42,0.68
1,200,2,1,0.05,A07.svs_64_overlay_0.67_0.64_0.25_0.61_0.45_0.75.png,0.67,0.64,0.25,0.61,0.45,0.75
1,200,2,1,0.05,A09.svs_64_overlay_0.67_0.64_0.26_0.56_0.52_0.87.png,0.67,0.64,0.26,0.56,0.52,0.87
1,200,2,1,0.05,A10.svs_64_overlay_0.67_0.64_0.10_0.36_0.33_0.76.png,0.67,0.64,0.1,0.36,0.33,0.76
1,201,5,0,0.075,A02.svs_64_overlay_0.73_0.35_0.14_0.36_0.39_0.73.png,0.73,0.35,0.14,0.36,0.39,0.73
1,201,5,0,0.075,A03.svs_64_overlay_0.73_0.35_0.16_0.35_0.43_0.92.png,0.73,0.35,0.16,0.35,0.43,0.92
1,201,5,0,0.075,A04.svs_64_overlay_0.73_0.35_0.25_0.75_0.41_0.81.png,0.73,0.35,0.25,0.75,0.41,0.81
1,201,5,0,0.075,A05.svs_64_overlay_0.73_0.35_0.25_0.47_0.51_0.80.png,0.73,0.35,0.25,0.47,0.51,0.8
1,201,5,0,0.075,A07.svs_64_overlay_0.73_0.35_0.20_0.54_0.42_0.79.png,0.73,0.35,0.2,0.54,0.42,0.79
1,201,5,0,0.075,A09.svs_64_overlay_0.73_0.35_0.23_0.48_0.49_0.89.png,0.73,0.35,0.23,0.48,0.49,0.89
1,201,5,0,0.075,A10.svs_64_overlay_0.73_0.35_0.07_0.21_0.32_0.82.png,0.73,0.35,0.07,0.21,0.32,0.82
1,202,4,2,0.1,A02.svs_64_overlay_0.66_0.65_0.18_0.50_0.40_0.66.png,0.66,0.65,0.18,0.5,0.4,0.66
1,202,4,2,0.1,A03.svs_64_overlay_0.66_0.65_0.10_0.31_0.34_0.79.png,0.66,0.65,0.1,0.31,0.34,0.79
1,202,4,2,0.1,A04.svs_64_overlay_0.66_0.65_0.24_0.76_0.39_0.76.png,0.66,0.65,0.24,0.76,0.39,0.76
1,202,4,2,0.1,A05.svs_64_overlay_0.66_0.65_0.21_0.47_0.44_0.69.png,0.66,0.65,0.21,0.47,0.44,0.69
1,202,4,2,0.1,A07.svs_64_overlay_0.66_0.65_0.26_0.62_0.46_0.75.png,0.66,0.65,0.26,0.62,0.46,0.75
1,202,4,2,0.1,A09.svs_64_overlay_0.66_0.65_0.23_0.56_0.49_0.87.png,0.66,0.65,0.23,0.56,0.49,0.87
1,202,4,2,0.1,A10.svs_64_overlay_0.66_0.65_0.10_0.38_0.33_0.75.png,0.66,0.65,0.1,0.38,0.33,0.75
1,203,3,1,0.75,A02.svs_64_overlay_0.72_0.56_0.16_0.48_0.39_0.72.png,0.72,0.56,0.16,0.48,0.39,0.72
1,203,3,1,0.75,A03.svs_64_overlay_0.72_0.56_0.21_0.27_0.45_0.86.png,0.72,0.56,0.21,0.27,0.45,0.86
1,203,3,1,0.75,A04.svs_64_overlay_0.72_0.56_0.25_0.77_0.39_0.79.png,0.72,0.56,0.25,0.77,0.39,0.79
1,203,3,1,0.75,A05.svs_64_overlay_0.72_0.56_0.24_0.49_0.47_0.74.png,0.72,0.56,0.24,0.49,0.47,0.74
1,203,3,1,0.75,A07.svs_64_overlay_0.72_0.56_0.26_0.63_0.46_0.79.png,0.72,0.56,0.26,0.63,0.46,0.79
1,203,3,1,0.75,A09.svs_64_overlay_0.72_0.56_0.20_0.55_0.46_0.88.png,0.72,0.56,0.2,0.55,0.46,0.88
1,203,3,1,0.75,A10.svs_64_overlay_0.72_0.56_0.13_0.36_0.37_0.80.png,0.72,0.56,0.13,0.36,0.37,0.8
1,204,3,1,0.075,A02.svs_64_overlay_0.71_0.53_0.15_0.42_0.38_0.71.png,0.71,0.53,0.15,0.42,0.38,0.71
1,204,3,1,0.075,A03.svs_64_overlay_0.71_0.53_0.17_0.24_0.42_0.87.png,0.71,0.53,0.17,0.24,0.42,0.87
1,204,3,1,0.075,A04.svs_64_overlay_0.71_0.53_0.18_0.56_0.35_0.68.png,0.71,0.53,0.18,0.56,0.35,0.68
1,204,3,1,0.075,A05.svs_64_overlay_0.71_0.53_0.17_0.32_0.42_0.74.png,0.71,0.53,0.17,0.32,0.42,0.74
1,204,3,1,0.075,A07.svs_64_overlay_0.71_0.53_0.21_0.54_0.42_0.76.png,0.71,0.53,0.21,0.54,0.42,0.76
1,204,3,1,0.075,A09.svs_64_overlay_0.71_0.53_0.16_0.43_0.42_0.88.png,0.71,0.53,0.16,0.43,0.42,0.88
1,204,3,1,0.075,A10.svs_64_overlay_0.71_0.53_0.09_0.33_0.34_0.83.png,0.71,0.53,0.09,0.33,0.34,0.83
1,205,1,0,0.75,A02.svs_64_overlay_0.72_0.68_0.20_0.56_0.42_0.72.png,0.72,0.68,0.2,0.56,0.42,0.72
1,205,1,0,0.75,A03.svs_64_overlay_0.72_0.68_0.12_0.26_0.37_0.81.png,0.72,0.68,0.12,0.26,0.37,0.81
1,205,1,0,0.75,A04.svs_64_overlay_0.72_0.68_0.27_0.80_0.40_0.82.png,0.72,0.68,0.27,0.8,0.4,0.82
1,205,1,0,0.75,A05.svs_64_overlay_0.72_0.68_0.22_0.49_0.45_0.71.png,0.72,0.68,0.22,0.49,0.45,0.71
1,205,1,0,0.75,A07.svs_64_overlay_0.72_0.68_0.22_0.65_0.41_0.80.png,0.72,0.68,0.22,0.65,0.41,0.8
1,205,1,0,0.75,A09.svs_64_overlay_0.72_0.68_0.21_0.55_0.46_0.88.png,0.72,0.68,0.21,0.55,0.46,0.88
1,205,1,0,0.75,A10.svs_64_overlay_0.72_0.68_0.13_0.38_0.37_0.78.png,0.72,0.68,0.13,0.38,0.37,0.78
1,206,4,0,0.5,A02.svs_64_overlay_0.73_0.53_0.19_0.53_0.43_0.73.png,0.73,0.53,0.19,0.53,0.43,0.73
1,206,4,0,0.5,A03.svs_64_overlay_0.73_0.53_0.15_0.31_0.42_0.87.png,0.73,0.53,0.15,0.31,0.42,0.87
1,206,4,0,0.5,A04.svs_64_overlay_0.73_0.53_0.26_0.79_0.40_0.83.png,0.73,0.53,0.26,0.79,0.4,0.83
1,206,4,0,0.5,A05.svs_64_overlay_0.73_0.53_0.26_0.53_0.49_0.76.png,0.73,0.53,0.26,0.53,0.49,0.76
1,206,4,0,0.5,A07.svs_64_overlay_0.73_0.53_0.22_0.67_0.42_0.83.png,0.73,0.53,0.22,0.67,0.42,0.83
1,206,4,0,0.5,A09.svs_64_overlay_0.73_0.53_0.29_0.63_0.54_0.91.png,0.73,0.53,0.29,0.63,0.54,0.91
1,206,4,0,0.5,A10.svs_64_overlay_0.73_0.53_0.14_0.40_0.38_0.82.png,0.73,0.53,0.14,0.4,0.38,0.82
1,207,5,1,0.2,A02.svs_64_overlay_0.69_0.59_0.16_0.46_0.40_0.69.png,0.69,0.59,0.16,0.46,0.4,0.69
1,207,5,1,0.2,A03.svs_64_overlay_0.69_0.59_0.11_0.28_0.36_0.82.png,0.69,0.59,0.11,0.28,0.36,0.82
1,207,5,1,0.2,A04.svs_64_overlay_0.69_0.59_0.20_0.68_0.37_0.67.png,0.69,0.59,0.2,0.68,0.37,0.67
1,207,5,1,0.2,A05.svs_64_overlay_0.69_0.59_0.17_0.44_0.40_0.66.png,0.69,0.59,0.17,0.44,0.4,0.66
1,207,5,1,0.2,A07.svs_64_overlay_0.69_0.59_0.22_0.59_0.42_0.74.png,0.69,0.59,0.22,0.59,0.42,0.74
1,207,5,1,0.2,A09.svs_64_overlay_0.69_0.59_0.23_0.54_0.49_0.86.png,0.69,0.59,0.23,0.54,0.49,0.86
1,207,5,1,0.2,A10.svs_64_overlay_0.69_0.59_0.10_0.37_0.34_0.77.png,0.69,0.59,0.1,0.37,0.34,0.77
1,208,5,1,1,A02.svs_64_overlay_0.74_0.64_0.19_0.54_0.42_0.74.png,0.74,0.64,0.19,0.54,0.42,0.74
1,208,5,1,1,A03.svs_64_overlay_0.74_0.64_0.21_0.25_0.45_0.84.png,0.74,0.64,0.21,0.25,0.45,0.84
1,208,5,1,1,A04.svs_64_overlay_0.74_0.64_0.26_0.79_0.40_0.82.png,0.74,0.64,0.26,0.79,0.4,0.82
1,208,5,1,1,A05.svs_64_overlay_0.74_0.64_0.23_0.48_0.46_0.73.png,0.74,0.64,0.23,0.48,0.46,0.73
1,208,5,1,1,A07.svs_64_overlay_0.74_0.64_0.23_0.66_0.43_0.81.png,0.74,0.64,0.23,0.66,0.43,0.81
1,208,5,1,1,A09.svs_64_overlay_0.74_0.64_0.20_0.54_0.45_0.88.png,0.74,0.64,0.2,0.54,0.45,0.88
1,208,5,1,1,A10.svs_64_overlay_0.74_0.64_0.13_0.37_0.38_0.79.png,0.74,0.64,0.13,0.37,0.38,0.79
1,209,5,1,0.5,A02.svs_64_overlay_0.69_0.55_0.18_0.50_0.41_0.69.png,0.69,0.55,0.18,0.5,0.41,0.69
1,209,5,1,0.5,A03.svs_64_overlay_0.69_0.55_0.15_0.33_0.40_0.85.png,0.69,0.55,0.15,0.33,0.4,0.85
1,209,5,1,0.5,A04.svs_64_overlay_0.69_0.55_0.25_0.77_0.40_0.80.png,0.69,0.55,0.25,0.77,0.4,0.8
1,209,5,1,0.5,A05.svs_64_overlay_0.69_0.55_0.18_0.43_0.41_0.71.png,0.69,0.55,0.18,0.43,0.41,0.71
1,209,5,1,0.5,A07.svs_64_overlay_0.69_0.55_0.24_0.59_0.45_0.78.png,0.69,0.55,0.24,0.59,0.45,0.78
1,209,5,1,0.5,A09.svs_64_overlay_0.69_0.55_0.26_0.57_0.52_0.89.png,0.69,0.55,0.26,0.57,0.52,0.89
1,209,5,1,0.5,A10.svs_64_overlay_0.69_0.55_0.08_0.31_0.31_0.77.png,0.69,0.55,0.08,0.31,0.31,0.77
